experiment_id,distance,eta,seed,gate_family,alpha_g,r_g,chi_temp,contribution,eta_eff,interval_low,interval_high
exp_gate_class_convexity_ablation,5,1,47,measurement,0.22744128553770085,0.6875,0.79,0.159896,0.7347,0.5431250000000001,0.8295000000000001
exp_gate_class_convexity_ablation,5,1,71,measurement,0.22744128553770085,0.6875,0.79,0.159896,0.7347,0.5431250000000001,0.8295000000000001
exp_gate_class_convexity_ablation,5,1,89,measurement,0.22744128553770085,0.6875,0.79,0.159896,0.7347,0.5431250000000001,0.8295000000000001
exp_gate_class_convexity_ablation,5,1,11,measurement,0.22744128553770085,0.6875,0.79,0.159896,0.7347,0.5431250000000001,0.8295000000000001
exp_gate_class_convexity_ablation,5,1,29,measurement,0.22744128553770085,0.6875,0.79,0.159896,0.7347,0.5431250000000001,0.8295000000000001
exp_gate_class_convexity_ablation,5,1,47,measurement,0.22744128553770085,0.6875,0.79,0.159896,0.7347,0.5431250000000001,0.8295000000000001
exp_gate_class_convexity_ablation,5,1,71,measurement,0.22744128553770085,0.6875,0.79,0.159896,0.7347,0.5431250000000001,0.8295000000000001
exp_gate_class_convexity_ablation,5,1,89,measurement,0.22744128553770085,0.6875,0.79,0.159896,0.7347,0.5431250000000001,0.8295000000000001
exp_gate_class_convexity_ablation,5,1,11,measurement,0.22744128553770085,0.6875,0.79,0.159896,0.7347,0.5431250000000001,0.8295000000000001
exp_gate_class_convexity_ablation,5,1,29,measurement,0.22744128553770085,0.6875,0.79,0.159896,0.7347,0.5431250000000001,0.8295000000000001
exp_gate_class_convexity_ablation,5,1,47,measurement,0.22744128553770085,0.6875,0.79,0.159896,0.7347,0.5431250000000001,0.8295000000000001
exp_gate_class_convexity_ablation,5,1,71,measurement,0.22744128553770085,0.6875,0.79,0.159896,0.7347,0.5431250000000001,0.8295000000000001
exp_gate_class_convexity_ablation,5,1,89,measurement,0.22744128553770085,0.6875,0.79,0.159896,0.7347,0.5431250000000001,0.8295000000000001
exp_gate_class_convexity_ablation,5,1,11,reset,0.18247220405493783,0.6935483870967741,0.79,0.12229199999999998,0.7347,0.5479032258064516,0.8295000000000001
exp_gate_class_convexity_ablation,5,1,29,reset,0.18247220405493783,0.6935483870967741,0.79,0.12229199999999998,0.7347,0.5479032258064516,0.8295000000000001
exp_gate_class_convexity_ablation,5,1,47,reset,0.18247220405493783,0.6935483870967741,0.79,0.12229199999999998,0.7347,0.5479032258064516,0.8295000000000001
exp_gate_class_convexity_ablation,5,1,71,reset,0.18247220405493783,0.6935483870967741,0.79,0.12229199999999998,0.7347,0.5479032258064516,0.8295000000000001
exp_gate_class_convexity_ablation,5,1,89,reset,0.18247220405493783,0.6935483870967741,0.79,0.12229199999999998,0.7347,0.5479032258064516,0.8295000000000001
exp_gate_class_convexity_ablation,5,1,11,reset,0.18247220405493783,0.6935483870967741,0.79,0.12229199999999998,0.7347,0.5479032258064516,0.8295000000000001
exp_gate_class_convexity_ablation,5,1,29,reset,0.18247220405493783,0.6935483870967741,0.79,0.12229199999999998,0.7347,0.5479032258064516,0.8295000000000001
exp_gate_class_convexity_ablation,5,1,47,reset,0.18247220405493783,0.6935483870967741,0.79,0.12229199999999998,0.7347,0.5479032258064516,0.8295000000000001
exp_gate_class_convexity_ablation,5,1,71,reset,0.18247220405493783,0.6935483870967741,0.79,0.12229199999999998,0.7347,0.5479032258064516,0.8295000000000001
exp_gate_class_convexity_ablation,5,1,89,reset,0.18247220405493783,0.6935483870967741,0.79,0.12229199999999998,0.7347,0.5479032258064516,0.8295000000000001
exp_gate_class_convexity_ablation,5,1,11,reset,0.18247220405493783,0.6935483870967741,0.79,0.12229199999999998,0.7347,0.5479032258064516,0.8295000000000001
exp_gate_class_convexity_ablation,5,1,29,reset,0.18247220405493783,0.6935483870967741,0.79,0.12229199999999998,0.7347,0.5479032258064516,0.8295000000000001
exp_gate_class_convexity_ablation,5,1,47,reset,0.18247220405493783,0.6935483870967741,0.79,0.12229199999999998,0.7347,0.5479032258064516,0.8295000000000001
exp_gate_class_convexity_ablation,5,1,71,reset,0.18247220405493783,0.6935483870967741,0.79,0.12229199999999998,0.7347,0.5479032258064516,0.8295000000000001
